age,sex,race,native.country,education,education.num,workclass,occupation,hours.per.week,marital.status,relationship,capital.gain,capital.loss,fnlwgt,income,_auxiliary_result,_auxiliary_confidence
24,Female,Asian-Pac-Islander,United-States,Bachelors,13,Private,Prof-specialty,38,Never-married,Not-in-family,0,0,315482,<=50K,normal,1.0
24,Female,White,United-States,Bachelors,13,Private,Prof-specialty,37,Never-married,Not-in-family,0,0,304218,<=50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,35,Never-married,Not-in-family,0,0,312648,<=50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,285412,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,251387,>50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Prof-specialty,38,Never-married,Not-in-family,0,0,315284,<=50K,normal,1.0
24,Female,Asian-Pac-Islander,United-States,Bachelors,13,Private,Prof-specialty,38,Never-married,Not-in-family,0,0,284567,<=50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Tech-support,36,Never-married,Not-in-family,0,0,312847,<=50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Tech-support,36,Never-married,Not-in-family,0,0,213487,<=50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Tech-support,32,Never-married,Not-in-family,0,0,312487,<=50K,normal,1.0
38,Male,White,United-States,Masters,14,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,2109,241328,>50K,normal,1.0
47,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,234792,<=50K,normal,1.0
38,Male,White,United-States,Masters,14,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,1836,254317,>50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,2543,166427,<=50K,normal,1.0
47,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1564,272398,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Unmarried,0,1876,214583,<=50K,normal,1.0
47,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,212846,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Other-service,36,Divorced,Not-in-family,0,0,245371,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Unmarried,0,0,287315,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,281345,<=50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,1648,294712,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1876,327487,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2173,248971,>50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1887,327451,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1876,327451,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,314768,>50K,normal,1.0
39,Male,White,United-States,Some-college,10,Private,Sales,38,Never-married,Not-in-family,0,0,278541,<=50K,normal,1.0
40,Male,White,United-States,Masters,14,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2107,289432,>50K,normal,1.0
39,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,0,287153,<=50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,37,Divorced,Unmarried,0,1887,245319,<=50K,normal,1.0
67,Female,Black,United-States,7th-8th,4,Private,Other-service,28,Widowed,Unmarried,0,0,312768,<=50K,normal,1.0
72,Female,White,United-States,9th,5,Private,Other-service,20,Widowed,Not-in-family,0,0,203457,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,221453,>50K,normal,1.0
72,Female,White,United-States,9th,5,Private,Other-service,20,Widowed,Not-in-family,0,0,209347,<=50K,normal,1.0
70,Female,White,United-States,8th,4,Private,Other-service,24,Widowed,Not-in-family,0,0,296043,<=50K,normal,1.0
70,Female,Black,United-States,7th-8th,4,Private,Handlers-cleaners,24,Widowed,Not-in-family,0,0,245187,<=50K,normal,1.0
72,Female,White,United-States,7th-8th,4,Private,Other-service,28,Widowed,Not-in-family,0,0,294316,<=50K,normal,1.0
70,Female,White,United-States,9th,5,Private,Other-service,28,Widowed,Not-in-family,0,0,243187,<=50K,normal,1.0
72,Female,White,United-States,7th-8th,4,Private,Other-service,28,Widowed,Not-in-family,0,0,226347,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,1832,241359,>50K,normal,1.0
23,Female,Black,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,287643,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Other-service,30,Never-married,Not-in-family,0,0,271482,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,35,Never-married,Not-in-family,0,0,294112,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,293715,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,289157,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,265413,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Other-service,32,Never-married,Unmarried,0,0,274893,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,246113,>50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Other-service,32,Never-married,Unmarried,0,0,237456,<=50K,normal,1.0
23,Female,Black,United-States,Some-college,10,Private,Other-service,32,Never-married,Unmarried,0,0,281349,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Unmarried,0,2342,193740,<=50K,normal,1.0
45,Female,Black,United-States,10th,6,Private,Other-service,36,Divorced,Not-in-family,0,2442,173214,<=50K,normal,1.0
44,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Unmarried,0,1784,212347,<=50K,normal,1.0
46,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2048,212547,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,32,Divorced,Not-in-family,0,0,182431,<=50K,normal,1.0
39,Female,Asian-Pac-Islander,United-States,Masters,14,Private,Prof-specialty,45,Married-civ-spouse,Wife,0,0,287415,>50K,normal,1.0
46,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1876,241583,<=50K,normal,1.0
45,Female,White,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,212347,<=50K,normal,1.0
44,Male,Black,United-States,10th,6,Private,Handlers-cleaners,40,Divorced,Not-in-family,0,1848,231102,<=50K,normal,1.0
41,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,0,237418,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,0,274195,<=50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,0,247930,<=50K,normal,1.0
38,Female,White,United-States,Some-college,10,Private,Adm-clerical,36,Divorced,Unmarried,0,0,287415,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1725,308214,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1957,271483,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1820,326741,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Transport-moving,40,Married-civ-spouse,Husband,0,2174,287160,<=50K,normal,1.0
41,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,1917,244691,<=50K,normal,1.0
41,Female,White,United-States,HS-grad,9,Private,Adm-clerical,40,Divorced,Unmarried,0,1876,298725,<=50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,36,Divorced,Unmarried,0,1876,241370,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Unmarried,0,1712,214567,<=50K,normal,1.0
68,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,2100,239876,<=50K,normal,1.0
68,Female,White,United-States,Bachelors,13,State-gov,Prof-specialty,32,Widowed,Unmarried,0,0,231477,<=50K,normal,1.0
67,Female,White,United-States,Assoc-voc,11,Private,Adm-clerical,32,Widowed,Unmarried,0,1922,298174,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,28,Widowed,Unmarried,0,2101,278474,<=50K,normal,1.0
38,Male,Asian-Pac-Islander,India,Masters,14,Private,Prof-specialty,45,Married-civ-spouse,Husband,0,0,267845,>50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,30,Widowed,Unmarried,0,1784,283462,<=50K,normal,1.0
67,Female,White,United-States,HS-grad,9,Private,Adm-clerical,30,Widowed,Unmarried,0,0,282745,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,24,Widowed,Unmarried,0,2543,312485,<=50K,normal,1.0
67,Female,White,United-States,Bachelors,13,Private,Adm-clerical,32,Widowed,Unmarried,0,0,284372,<=50K,normal,1.0
20,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,221473,<=50K,normal,1.0
19,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,30,Never-married,Own-child,0,0,243817,<=50K,normal,1.0
21,Male,Black,United-States,10th,6,Private,Handlers-cleaners,32,Never-married,Not-in-family,0,0,245378,<=50K,normal,1.0
19,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,30,Never-married,Own-child,0,0,223174,<=50K,normal,1.0
20,Male,Black,United-States,10th,6,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,292173,<=50K,normal,1.0
22,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,243811,<=50K,normal,1.0
20,Male,Black,United-States,10th,6,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,243875,<=50K,normal,1.0
22,Male,Black,United-States,10th,6,Private,Handlers-cleaners,32,Never-married,Not-in-family,0,0,235194,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,2342,289345,>50K,normal,1.0
38,Female,Asian-Pac-Islander,United-States,Masters,14,Private,Prof-specialty,45,Married-civ-spouse,Wife,0,1958,284793,>50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,289347,<=50K,normal,1.0
43,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,241367,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,289754,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,267319,<=50K,normal,1.0
38,Male,Asian-Pac-Islander,India,Masters,14,Private,Prof-specialty,45,Married-civ-spouse,Husband,0,2050,265194,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,278415,<=50K,normal,1.0
44,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,287453,<=50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,272314,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,287314,<=50K,normal,1.0
43,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,278432,<=50K,normal,1.0
27,Female,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,312847,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,1740,267184,>50K,normal,1.0
38,Female,Asian-Pac-Islander,India,Masters,14,Private,Prof-specialty,45,Married-civ-spouse,Wife,0,0,287654,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,235489,>50K,normal,1.0
27,Female,Asian-Pac-Islander,United-States,HS-grad,9,Private,Sales,45,Never-married,Not-in-family,0,0,237489,<=50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,267315,<=50K,normal,1.0
27,Male,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,287124,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,284193,>50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,289415,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Sales,45,Never-married,Not-in-family,0,0,237841,<=50K,normal,1.0
45,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,212534,<=50K,normal,1.0
45,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2324,184512,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,32,Divorced,Not-in-family,0,0,213496,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,294187,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,32,Divorced,Not-in-family,0,1762,184237,<=50K,normal,1.0
45,Male,White,United-States,9th,5,Private,Handlers-cleaners,40,Divorced,Not-in-family,0,1762,213476,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Unmarried,0,0,234111,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Other-service,36,Divorced,Unmarried,0,2267,231415,<=50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,44,Never-married,Not-in-family,0,0,293817,>50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,2356,184210,<=50K,normal,1.0
65,Male,White,United-States,HS-grad,9,Self-emp-not-inc,Sales,45,Married-civ-spouse,Husband,0,1887,236712,>50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,231845,>50K,normal,1.0
67,Female,White,United-States,Some-college,10,Private,Sales,45,Widowed,Not-in-family,0,2091,277843,>50K,normal,1.0
66,Female,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Wife,0,2367,217942,>50K,normal,1.0
67,Female,White,United-States,Some-college,10,Private,Sales,45,Widowed,Not-in-family,0,2342,187921,>50K,normal,1.0
26,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,287315,<=50K,normal,1.0
67,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,1956,247913,>50K,normal,1.0
66,Female,White,United-States,Some-college,10,Private,Sales,45,Widowed,Not-in-family,0,1723,278194,>50K,normal,1.0
20,Male,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,238471,<=50K,normal,1.0
66,Female,White,United-States,Some-college,10,Private,Sales,45,Widowed,Not-in-family,0,2543,210385,>50K,normal,1.0
47,Female,Black,United-States,10th,6,Private,Other-service,32,Divorced,Not-in-family,0,0,218743,<=50K,normal,1.0
27,Female,Asian-Pac-Islander,United-States,Bachelors,13,Private,Prof-specialty,42,Married-civ-spouse,Wife,0,0,327158,>50K,normal,1.0
46,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2327,163912,<=50K,normal,1.0
44,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,243517,<=50K,normal,1.0
25,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,287341,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Sales,45,Never-married,Not-in-family,0,0,278314,>50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Other-service,38,Divorced,Not-in-family,0,1936,188724,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,2415,206783,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Unmarried,0,2356,212847,<=50K,normal,1.0
25,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,293716,>50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,1917,286021,<=50K,normal,1.0
28,Female,White,United-States,Bachelors,13,Private,Prof-specialty,42,Married-civ-spouse,Wife,0,0,312657,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,227364,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Tech-support,40,Married-civ-spouse,Husband,0,0,274186,<=50K,normal,1.0
39,Female,White,United-States,Bachelors,13,Private,Adm-clerical,38,Divorced,Not-in-family,0,1927,287564,<=50K,normal,1.0
44,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,274326,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,284563,<=50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,38,Divorced,Not-in-family,0,1945,271543,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,278634,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Tech-support,40,Married-civ-spouse,Husband,0,0,271842,<=50K,normal,1.0
27,Female,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,237891,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Unmarried,0,1887,198947,<=50K,normal,1.0
27,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,338421,>50K,normal,1.0
46,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,289317,<=50K,normal,1.0
